,data,flag
3649,"dog door danger: yikes a gator (video) wow, look what came through a dog door in florida. a 7-foot alligator crawled through and chased two cats around the house. the youtube video ...",4
3650,"legal spat over campbell soup still simmering aker, over whether its purported ""low-sodium"" tomato soup really has less sodium.",4
3651,"u.s. finds tiny amount of radiation in milk sample a ""minuscule"" amount of radioactive iodine has been detected in a milk sample from the u.s. state of washington as the government monitors for effects of the nuclear crisis in japan, u.s. regulators said on wednesday.",4
3652,"the nose knows it's a bad allergy season for people with pollen allergies, this year is especially tough, say allergy experts.",4
3653,"teens lose bone density after weight-loss surgery teenagers who undergo gastric-bypass weight-loss surgery lose bone in the 2 years following the procedure, a new study shows.",4
3654,"u.s. moves to shield forces from japan radiation risk the u.s. military took new steps to shield personnel from radiation spread by japan's crippled nuclear plant on tuesday, redirecting arriving warships to safer waters and telling some forces to limit time outdoors.",4
3655,"musicians' dad gets 10 years to life for sex abuse the patriarch of the sibling piano group 5 browns was sentenced to 10 years to life in prison by a judge in provo, utah for sexually abusing his daughters when they were children, a report said on thursday.",4
3656,recipes for health: carrot and leek frittata with tarragon tarragon brings a hint of sweetness to this frittata.,4
3657,are the religious prone to obesity? new research finds that people who frequently attend religious services are significantly more likely to become obese by the time they reach ...,4
3658,"cdc: injuries among older workers on the rise more and more americans over age 55 are working later in life, and this means work-related injuries in this group continue to climb, up from ...",4
3659,healthcare startup treats uninsured patients dr. garrison bliss has found a way to decrease the role of insurance companies in day-to-day medical care that leaves both doctors and patients with more money.,4
3660,"common drug ineffective in early alzheimer's-study a commonly prescribed alzheimer's drug had no effect in treating patients with a mild form of the disease, u.s. researchers said on monday, underscoring the need for new and better treatments for the most common form of dementia.",4
3661,"deaths in pfizer arthritis trial hurt shares new data raising safety concerns for pfizer inc's experimental arthritis drug sent its shares down 3 percent, while lifting shares of rival drugmaker abbott laboratories, analysts said.",4
3662,"japan braces for potential radiation catastrophe japan faced a potential catastrophe tuesday after a quake-crippled nuclear power plant exploded and sent low levels of radiation floating toward tokyo, prompting some people to flee the capital and others to stock up on essential supplies.",4
3663,"u.s. moves to shield forces from japan radiation risk the u.s. military took new steps to shield personnel from radiation spread by japan's crippled nuclear plant on tuesday, redirecting arriving warships to safer waters and telling some forces to limit time outdoors.",4
3664,recipes for health: carrot and leek frittata with tarragon tarragon brings a hint of sweetness to this frittata.,4
3665,"musicians' dad gets 10 years to life for sex abuse the patriarch of the sibling piano group 5 browns was sentenced to 10 years to life in prison by a judge in provo, utah for sexually abusing his daughters when they were children, a report said on thursday.",4
3666,how do you slim down for summer? we'd like to know the keys to your success to share with other readers.,4
3667,"common drug ineffective in early alzheimer's-study a commonly prescribed alzheimer's drug had no effect in treating patients with a mild form of the disease, u.s. researchers said on monday, underscoring the need for new and better treatments for the most common form of dementia.",4
3668,healthcare startup treats uninsured patients dr. garrison bliss has found a way to decrease the role of insurance companies in day-to-day medical care that leaves both doctors and patients with more money.,4
